"uuid","acctStatusType","acctSessionId","userName","nasIdentifier","calledStationId","callingStationId","ruckusSSID","acctDelayTime","timestamp","connectInfo","classs","tunnelPrivateGroupID","acctSessionTime","acctInputPackets","acctOutputPackets","acctInputOctets","acctOutputOctets","acctTerminateCause","acctMultiSessionId","acctLinkCount","acctAuthentic","airespaceWLANId","arubaEssidName","arubaLocationId","arubaUserRole","arubaUserVlan","ruckusStaRSSI","ssid","operatorRadius","uploadTime","authMethod","accountOperator","ErroneousVariables","ignoreData"
"a0e1a4a2-3de8-4f0a-baa2-c8bca57bcba7","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"59032d44-5212-4a44-b0f8-2e9f33b21ca1","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"31d94f85-8c0d-49dd-8442-8e190d4fe400","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"cb530baf-d205-4e66-9f1e-217b991f0ebc","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"89046d8c-0495-432b-8004-19071a1d71dc","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"3c31f6eb-87b5-4865-ae43-75f9a41695be","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"082622f5-6729-4d1d-a4ca-88d247cc3342","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"9ca815c1-1f2a-49ad-bf12-70a2797ad850","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"3f87b975-24f9-4f22-9267-6efe1a063d70","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"72eefcf5-a091-4fc2-aed9-c782af6b8091","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"b4272f38-0092-47da-81e9-9fbeaccc1f75","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"bebf7b5d-f98e-48cc-a945-acb7af641e7e","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"7d2ea9b4-5d67-41de-9ab7-3b8fa85c3ed3","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"bc02f7be-2098-41c4-bf7e-70cea7145221","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"d67d4d88-a65c-4960-8f33-a465fc87697f","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"319a3585-327b-4f9e-ab17-e334f85dcc2a","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"433d3494-b5f3-49eb-b536-7888a6397173","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"93683787-3f37-4bb2-b491-19dbbf74f924","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"40ba9f1b-574e-4ff0-9585-0e9f86374cf3","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"afe69eee-1c8e-46fd-ac48-3b65b9d4ecd1","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"96e2939e-f13b-4dcc-994d-7a5779406ea1","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"421e5384-df5b-4669-b752-465e99eb4be8","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"5f590720-6aae-4ed7-8bf9-6c96458fd601","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"802e72ab-48a1-4eb7-9be5-fca81ea90e4a","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"4a025184-1655-4c59-bf28-c85c0a502935","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"54d561b3-ea5d-47de-81fd-27a68ba4b023","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"31bff27f-3f13-4fe5-b6d0-a1dd89a05fe2","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"fcf6ad76-0385-4958-ba1a-d2a57fab3416","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"fb7d855b-41ae-4fb2-bcd0-6c74a39c7ac1","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"f2fdf16a-d1bd-426b-9ece-7e5a9043da06","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"786bd414-60c1-46ca-874b-f2a86ed46903","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"27dce4ef-8156-41e9-82ca-b281c6b94c97","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"b9cdef60-9c6f-448d-b980-7fcc47bbcd6d","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"bb4921a8-c639-47ac-a42d-62e535f84448","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"08fafff5-7e02-4c69-9701-4c3d3032f803","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"88edc488-a91f-4640-831d-5789d346dbcf","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"ff59e574-8f58-4ac2-a20a-35ff2628ce0f","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"9e8d9b95-c03e-4de7-8e91-bac43132e03f","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"a29ec777-63d1-4713-9e9b-25ae2e544c27","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"44a07da7-0330-4dec-959a-af4039864216","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"aac378a9-2fec-4be8-998c-3ad8775583ad","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"f80c63d6-1dc7-436c-a314-27835fbd6974","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"9bf8c0d8-6835-45c2-aae1-43f984db6cd2","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"fd509cb5-2d59-4821-85f9-19b0bd5516c7","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"a9ed9511-3536-4e2a-8901-bdb2701011ae","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"c9dbedc4-caa0-47a3-a747-480988ea6e71","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"ad234bfa-638a-4942-9075-df0e3442f525","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"481840e3-0b8b-4f6b-8d95-511e1ef19c75","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"c01681e6-8968-459a-8920-45f331a84b79","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"b7f776ea-d713-43bf-b550-88db1a1e641d","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"3d0e7468-8105-46d2-93d8-a531721fdf7d","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"6659bc14-b064-4879-bab3-7d9b828cd099","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"880cd452-c7b0-423c-b4b3-cc0675f7fb7a","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"e26aa612-9646-422c-a3cf-8e75fc8add33","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"e780aa98-ab6d-4a1e-a481-c2029865b2f0","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"cb0487b4-bebd-4b17-8083-75ff1e9afdee","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
"571305b8-c34e-4d2b-8af8-606ab99a654c","ERROR","ERROR","ERROR","ERROR","N.A","N.A","N.A","N.A","ERROR ","N.A","N.A","N.A","N.A","N.A","N.A","ERROR","ERROR","N.A","ERROR","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","N.A","Singtel","2018-11-08 18:10:35","ERROR","N.A","acctStatusType,acctSessionId,userName,nasIdentifier,timestamp,acctInputOctets,acctOutputOctets,acctMultiSessionId,authMethod,",""
